metal_product
Колено раструб-гладкий конец УРГ 200 ГОСТ 5525-88
Труба электросварная SAWL 21.3х2.77 ASTM A53 B
"Труба бесшовная (SMLS) DN2"" (60.32х5.54) BE ASME B36.10M ASTM A106 Gr.B"
"Труба бесшовная (SMLS) BE DN3"" Sсh 40 (88.9х5.49) ASME B36.10 ASTM A106 Gr B"
Труба электросварная
"Труба 159х4,5мм  ГОСТ 10704-91"
Арматура 10 мм
Шестигранник 22ММ Ст3 ГОСТ 2879-2006
Шестигранник 24ММ Ст3 ГОСТ 2879-2006
Шестигранник 12ММ Ст3 ГОСТ 2879-2006
Шестигранник 36ММ Ст3 ГОСТ 2879-2006
Шестигранник 47ММ Ст3 ГОСТ 2879-2006
Шестигранник 55ММ Ст3 ГОСТ 2879-2006
Круг 10ММ Ст35 ГОСТ 2590-2006
Круг 6ММ Ст20 ГОСТ 2590-2006
Круг 22ММ Ст3сп ГОСТ 2590-2006
Круг 25ММ 40Х ГОСТ 2590-2006
Круг 50ММ Ст20 ГОСТ 2590-2006
Квадрат 12х12ММ 09г2с ГОСТ 2591-2006
Квадрат 14х14 09г2с ГОСТ 2591-2006
Полоса 4х30ММ 3Сп ГОСТ 103-2006
Труба 1220х12
Круг 36 ГОСТ 2590-2006 09Г2С
Шпонка рабочая НГ20-25-407 40ХН ГОСТ4543-71
Шпонка запорная НГ20-25-408 40ХН ГОСТ4543-71
Круг 18 мм
Полоса ст. 40х4 мм
Труба 33.5х3 Ст20 ГОСТ 3262-75
Труба сталь.
"КВАДРАТ 20, СТАЛЬ 3СП/ПС"
Кольцо опорно-направляющее ОНК 1020 ТУ 1469-005-15637157-2017
Труба 32х2.2 ГОСТ 10704-91 Ст3
Труба 25х2 ГОСТ 10704-91 Ст3
Фланец  стальной Д100
Фланец стальной Д 80
Фланец стальной Д 50 
Манжета термоусаживающаяся стыковая ТЕРМА-СТМП-325
Манжета термоусаживающаяся стыковая ТЕРМА-СТМП-57
Труба 820х12 ГОСТ 10704-91 С20 с изоляцией ГОСТ 9.602-2005
Труба 1020х13 ГОСТ 10704-91 Ст20 с 3-х слойной изоляцией усиленного типа УС конструкция №1
Труба 1020х13 10Г2Б К60 ГОСТ 20295-85
"Фланец WN BW 4"" CL150 RF ASME B16.5 ASTM A105"
"Фланец WN BW 8"" CL300 RF ASME B16.5 ASTM A182 F304/304L"
"Фланец глухой BL 3"" CL150 RF ASME B16.5 ASTM A105"
"Обтюратор поворотный 8"" CL600 RF ASME B16.48 ASTM A182 Gr.F11 Class 2"
"Обтюратор поворотный 10"" CL300 RF ASME B16.48 ASTM A182 Gr.F304L"
"Обтюратор поворотный 6"" CL300 RF ASME B16.48 ASTM A182 Gr.F304L"
"Обтюратор поворотный 1"" CL300 RF ASME B16.48 ASTM A182 Gr.F304L"
"Обтюратор поворотный 0.75"" CL300 RF ASME B16.48 ASTM A182 Gr.F304L"
"Обтюратор поворотный 0.75"" CL300 RF ASME B16.48 ASTM A182 Gr.F11 Class 2"
"Обтюратор поворотный 1"" CL300 RF ASME B16.48 ASTM A182 Gr.F11 Class 2"
"Обтюратор поворотный 2"" CL300 RF ASME B16.48 ASTM A182-F11 Cl2"
"Обтюратор поворотный 3"" CL300 RF ASME B16.48 ASTM A182-F11 Cl2"
"Обтюратор поворотный 6"" CL300 RF ASME B16.48 ASTM A182 Gr.F11 Class 2"
"Обтюратор поворотный 10"" CL300 RF ASME B16.48 ASTM A182 Gr.F11 Class 2"
"Обтюратор поворотный 4"" CL300 RF ASME B16.48 ASTM A182 Gr.F304L"
"Обтюратор поворотный 8"" CL300 RF ASME B16.48 ASTM A182 Gr.F304L"
"Обтюратор поворотный 2"" CL300 RF ASME B16.48 ASTM A182 Gr.F304L"
"Обтюратор поворотный 8"" CL300 RF ASME B16.48 ASTM A182-F304L"
"Обтюратор поворотный 1"" CL600 RF ASME B16.48 ASTM A182 Gr.F316L"
"Обтюратор поворотный 1"" CL150 RF ASME B16.48 ASTM A182 Gr.F316L"
"Обтюратор поворотный 6"" CL150 RF ASME B16.48 ASTM А105"
"Обтюратор поворотный 1/2"" CL150 RF ASME B16.48 ASTM A350-LF2"
"Обтюратор поворотный 3"" CL150 RF ASME B16.48 ASTM А105"
"Обтюратор поворотный 2"" CL150 RF ASME B16.48 ASTM А105"
"Обтюратор поворотный 1"" CL150 RF ASME B16.48 ASTM А105"
"Обтюратор поворотный 0.75"" CL150 RF ASME B16.48 ASTM А105"
"Обтюратор поворотный 6"" CL300 RF ASME B16.48 ASTM A350 Gr.LF2"
"Обтюратор поворотный 4"" CL300 RF ASME B16.48 ASTM A350 Gr.LF2"
"Обтюратор поворотный 3"" CL300 RF ASME B16.48 ASTM A350 Gr.LF2"
"Обтюратор поворотный 2"" CL300 RF ASME B16.48 ASTM A350 Gr.LF2"
"Обтюратор поворотный 1"" CL300 RF ASME B16.48 ASTM A350 Gr.LF2"
"Обтюратор поворотный 0.75"" CL300 RF ASME B16.48 ASTM A350 Gr.LF2"
"Обтюратор поворотный 0.5"" CL300 RF ASME B16.48 ASTM A350 Gr.LF2"
"Обтюратор поворотный 6"" CL300 RF ASME B16.48 ASTM А105"
"Обтюратор поворотный 2"" CL300 RF ASME B16.48 ASTM А105"
"Обтюратор поворотный 1"" CL300 RF ASME B16.48 ASTM А105"
"Обтюратор поворотный 0.75"" CL300 RF ASME B16.48 ASTM А105"
"Обтюратор поворотный 0.75"" CL150 RF ASME B16.48 ASTM A350 Gr.LF2"
"Обтюратор поворотный 2"" CL150 RF ASME B16.48ASTM A350 Gr.LF2"
"Заглушка BL 1"" CL300 ASME B16.5 ASTM A182 Gr.F304L"
"Заглушка BL 0.75"" CL300 RF ASME B16.5 ASTM A182 Gr.F304L"
"Заглушка BL 0.5"" CL300 RF ASME B16.5 ASTM A182 Gr.F304L"
"Заглушка BL 1"" CL300 RF ASME B16.5 ASTM A182 Gr.F11 Class 2"
"Заглушка BL 0.75"" CL300 RF ASME B16.5 ASTM A182 Gr.F11 Class 2"
"Заглушка BL 0.5"" CL300 RF ASME B16.5 ASTM A182 Gr.F11 Class 2"
"Заглушка BL 3"" CL300 RF ASME B16.5 ASTM A182 Gr.F304L"
"Заглушка BL 0.5"" CL600 RF ASME B16.5 ASTM A182 Gr.F316L"
"Заглушка BL 0.5"" CL150 RF ASME B16.5 ASTM A350 Gr.LF2"
"Заглушка BL 1"" CL150 RF ASME B16.5 ASTM А105"
"Заглушка BL 0.75"" CL150 RF ASME B16.5 ASTM А105"
"Заглушка BL 0.5"" CL150 RF ASME B16.5 ASTM А105"
"Заглушка BL 2"" CL300 RF ASME B16.5 ASTM A350 Gr.LF2"
"Заглушка BL 1"" CL300 RF ASME B16.5 ASTM A350 Gr.LF2"
"Заглушка BL 0.75"" CL300 RF ASME B16.5 ASTM A350 Gr.LF2"
"Заглушка BL 0.5"" CL300 RF ASME B16.5 ASTM A350 Gr.LF2"
"Заглушка BL 3"" CL300 RF ASME B16.5 ASTM A105"
"Заглушка BL 1"" CL300 RF ASME B16.5 ASTM А105"
"Заглушка BL 0.75"" CL300 RF ASME B16.5 ASTM А105"
"Заглушка BL 0.5"" CL300 RF ASME B16.5 ASTM А105"
"Заглушка BL 0.75"" CL600 RF ASME B16.5 ASTM А105"
"Заглушка BL 0.75"" CL150 RF ASME B16.5 ASTM A350 Gr.LF2"
"Заглушка BL 2"" CL150 RF ASME B16.5 ASTM A350 Gr.LF2"
"Фланец WN BW 1"" CL300 RF ASME B16.5 ASTM A182-F304L"
"Фланец WN BW 4"" CL300 RF ASME B16.5 ASTM A182-F304L"
"Фланец WN BW 1"" CL600 RF ASME B16.5 ASTM A182-F316L"
"Заглушка BW 4""х6.02 ASME B16.9 ASTM A420-WPL6"
"Заглушка BW 4""х3.05 ASME B16.9 ASTM A403-WP304L-S"
"Заглушка BW 6""х7.11 ASME B16.9 ASTM A234-WPB-S"
"Заглушка BW 4""х6.02 ASME B16.9 ASTM A234-WPB-S"
"Заглушка BW 3""х6.35 ASME B16.9 ASTM A234-WPB-S"
Полоса 8х50х1500ММ Ст3сп ГОСТ 380-2005
Труба профильная 120х120х5 ГОСТ 30245-2003 С245
Труба 30х30х2 ГОСТ 30245-2018 Ст3
Квадрат 16х16 ГОСТ 2591-2006 С235
Труба 100х100х4 ГОСТ 8639-82 Ст3 ГОСТ 13663-86
Уголок 63х63х5
Лист 10 ГОСТ 19903-74 С245
Труба квадратная 250х8
Метал. сетка
Манжета герметизирующая 219/426 комплект двусторонней заделки концов футляра
Манжета герметизирующая 159/377 комплект двусторонней заделки концов футляра
Манжета герметизирующая ∅325х108 со стяжными хомутами и крепежными деталями
Кольцо опорно-направляющее PE/PA 1.5-70 50х70ММ в комплекте с болтами и гайками
Кольцо опорно-направляющее PE/PA 6-90 150х90ММ в комплекте с болтами и гайками
Кольцо опорно-направляющее PE/PA 35-90 80х90ММ в комплекте с болтами и гайками
Кольцо опорно-направляющее PE/PA 1-34 32х90ММ в комплекте с болтами и гайками
Труба 114х4 ГОСТ 10704-91 Ст3
"Гильза. Трубы стальные электросварные со снятой фаской марок БСт2кп-БСт4кп, БСт2пс-БСт4пс наружный диаметр: 219 мм, толщина стенки 5 мм"
Труба 89х3.5 ГОСТ 10704-91 В10 ГОСТ 10705-80
"Труба стальная электросварная ∅159х4,0"
Труба 45х2.2 ГОСТ 10704-91 Ст3
"Переход П К-57х3-25х1,6-20 ГОСТ 17378-2001"
Отвод 45-159х4-12Х18Н10Т ГОСТ 17375-2001
Тройник 219х6-159х6
Двутавр 25Б2.
Двутавр 40Б1
Двутавр 36М 
Двутавр 24М ст. 255
Двутавр 25к2
Двутавр 20К2  СТО АСЧМ 20-93  С255
Двутавр 40К1
Швеллер 24У ст.245 ГОСТ 8240-97
ШВЕЛЛЕР 24У С345
Двутавр 20Б1 СТО АСЧМ 20-93 С345 ГОСТ 27772-2015
Двутавр 60Ш1 СТО АСЧМ 20-93 С345 ГОСТ 27772-2015
Двутавр 30Б2 с345 СТО АСЧМ 20-93
Двутавр 30Ш2 С345
Швеллер 12У
Швеллер 20П ГОСТ 8240-89 C255 ГОСТ 27772-2015
Двутавр 30М ГОСТ 19425-74 С345 ГОСТ 27772-2021
Швеллер 16П 160х60х3 ГОСТ 8278-83 С255 ГОСТ 27772-2015
Двутавр 60Б1 СТО АСЧМ С345 ГОСТ 27772-2015
Двутавр 40К3 СТО АСЧМ 20-93 С345 ГОСТ 27772-2015
Двутавр 25К3 СТО АСЧМ 20-93 С345 ГОСТ 27772-2015
Двутавр 35Б2 С255 СТО АСЧМ 20-93
Швеллер 27П ГОСТ 8240-97 С255 ГОСТ 27772-2015
Двутавр 16Б1 СТО АСЧМ 20-93 С345 ГОСТ 27772-2015
Двутавр 30Ш1 СТО АСЧМ 20-93 С345 ГОСТ 27772-2015
Двутавр 40К2 СТО АСЧМ 20-93 С345 ГОСТ 27772-2015
Двутавр 50Ш3 СТО АСЧМ 20-93 С345 ГОСТ 27772-2015
Двутавр 50Ш4 СТО АСЧМ 20-93 С345 ГОСТ 27772-2016
Двутавр 35ш2												
Круг 20
Лист 22
Круг стальной 130ММ
Лист 60
Круг 16
Лист 2 ГОСТ 19903-2015 С345 ГОСТ 27772-2015
Круг 3.5 ГОСТ 2590-2006 С235 ГОСТ 27772-2015
Лист 15 ГОСТ 19903-2015 С345 ГОСТ 27772-2015
Лист 55 ГОСТ 19903-2015 С345 ГОСТ 27772-2015
Лист 6 ГОСТ 19903-2015 С345 ГОСТ 27772-2015
Круг 60 ГОСТ 2590-2006 С245 ГОСТ 27772-2015
Лист 6 ГОСТ 19903-2015 S275J2 ГОСТ 19281-2015
Лист 8 ГОСТ 19903-2015 S275J2 ГОСТ 19281-2015
Лист 5 ГОСТ 19903-2015 S275J2 ГОСТ 19281-2015
Лист 3 ГОСТ 19903-2015 S275J2 ГОСТ 19281-2015
Лист 24 ГОСТ 19903-2015 С255 ГОСТ 27772-2015
Лист 60 ГОСТ 19903-2015 С255 ГОСТ 27772-2015
Круг 45 ГОСТ 2590-2006 С245 ГОСТ 27772-2015
Круг 60 ГОСТ 2590-2006 С345 ГОСТ 27772-2015
Круг 36ММ
Круг 70 стальной
Лист 25
Лист 20 ГОСТ 19903-2015 С345-3 ГОСТ 27772-2015
Лист 14 ГОСТ 19903-2015 С345 ГОСТ 27772-2021
Лист 80 ГОСТ 19903-2015 С345 ГОСТ 27772-2015
Лист 20 ГОСТ 19903-2015 С345 ГОСТ 27772-2015
Лист 24 ГОСТ 19903-2015 С345 ГОСТ 27772-2015
Лист 1 ГОСТ 19903-2015 С345 ГОСТ 27772-2015
Лист 16 ГОСТ 19903-2015 С275 ГОСТ 19281-2015
Круг 65мм
Лист 5 ГОСТ 19903-2015 С255
Лист 50 ГОСТ 19903-2015 XAR500 ГОСТ 19281-2014
Лист 20 ГОСТ 19903-2015 XAR500 ГОСТ 19281-2014
Лист 50 ГОСТ 19903-2015 XAR400 ГОСТ 19281-2014
Лист прокат стальной 50 мм
Кольцо опорно-направляющее ОНК 168/377 в комплекте с болтами и гайками ТУ 2291-001-58859224-2014
Переход Э 325х8-159х4.5-12Х18Н10Т ГОСТ 17378-2001
Профиль 260х130х6 ГОСТ 30245-2003 С245
Профиль 300х7 ГОСТ 27772-2015 С245
Труба 325х6 Ст20 ГОСТ 20295-85
центратор
Труба прямоугольная 
"ТРУБА ПРОФИЛЬНАЯ 60Х40Х2,5"
Круг 12 ГОСТ 2590-2006 Ст3сп1 ГОСТ 535-2005
Круг 10 ГОСТ 2590-2006 Ст3
"Труба 20*2,8 Гост 10705-80"
Арматура 22 А400
Арматура 18 А400 ГОСТ 5781-82
Арматура 28 А400 ГОСТ 5781-82
Днище 1600-40-400-09Г2С-12 ГОСТ 5520-79 ГОСТ ГОСТ 6533-78
Фланцы ст ДУ - 25
Фланец 65-16-11-1-Вст.09г2С IV ГОСТ 54432-2011
Фланец воротниковый Ду50
"Труба 32*3,2"
ПЕРЕХОД 89×6-76×6
"Труба 25*3,2 ГОСТ 3262-78"
Труба 159х10 Ст20 ТУ 14-3-1128-2000
Труба 57х2.1 Ст2пс ГОСТ 10705-80
"Труба 114,3x8,56 Gr X42 NS PSL 2  Annex H"
труба 108*12
Труба квадратная 100х60х3ММ
Арматура 6 А400 ГОСТ 5781-82
Швеллер 10 ГОСТ 8240-97 Ст3сп1-1 ГОСТ 535-2005
Труба стальная Ø 76х3
Муфта 32 мм
Резьба стальная Ду 25
Отвод 45 76х3.5-20 ГОСТ 17375-2001
Тройник 100х50 металлический
Муфта стальная д.32 мм
Отвод 90°-32х4
Отвод стальной 90° Ø40мм
Тройник углеродистая сталь ø100х100
Отвод 90 40х3.6 ГОСТ 17375-2001 Ст20
Лист 100х2000х6000 EN 10025-2 S235J2+N
Лист 140х2000х6500 EN 10025-2 S235J2+N
Лист 90х3000х12000 EN 10025-2 S235J2+N
Лист 80х2000х12000 EN 10025-2 S235J2+N
Лист 80х1500х12000 EN 10025-2 S235J2+N
Лист 140х2000х6000 EN 10025-2 S235J2+N
Лист 140х1500х60000 EN 10025-2 S235J2+N
Лист 130х2000х8000 EN 10025-2 S235J2+N
Лист 140х2000х12000 EN 10025-2 S235J2+N
Труба 1020х7ММ ГОСТ 10704-91 С235
Швеллер 12У ГОСТ 8240-97 С235 ГОСТ 27772-2015
Двутавр 20Ш1 ГОСТ 26020-83 С255
Лист 1.8 ГОСТ 19903-74 С235
Профиль 60х40х4 ГОСТ 30245-2012 С245
"Фланец BL 1"" CL600 RF ASME B16.5 ASTM A182-F11 CL2"
"Фланец BW 1"" CL300 RF ASME B16.5 ASTM A182-F321"
"Заглушка поворотная 1"" CL600 RF ASME B16.48 ASTM A182-F11 CL2"
"Заглушка поворотная 10"" CL300 RF ASME B16.48 ASTM A182-F321"
"Заглушка поворотная 3"" CL150 RF ASME B16.48 ASTM A182-F304L"
"Заглушка поворотная 4"" CL150 RF ASME B16.48 ASTM A182-F304L"
"Заглушка BL 1/2"" CL600 RF ASME B16.5 ASTM A182-F11 CL2"
"Заглушка BL 2"" CL300 RF ASME B16.5 ASTM A182-F321"
"Заглушка поворотная 16"" CL150 RF ASME B16.48 ASTM A105"
"Заглушка поворотная 1 1/2"" CL150 RF ASME B16.48 ASTM A105"
"Заглушка поворотная 2"" CL600 RF ASME B16.48 ASTM A105"
"Заглушка поворотная 4"" CL600 RF ASME B16.48 ASTM A105"
"Заглушка поворотная 14"" CL150 RF ASME B16.48 ASTM A105"
"Заглушка поворотная 12"" CL150 RF ASME B16.48 ASTM A105"
"Заглушка поворотная 10"" CL150 RF ASME B16.48 ASTM A105"
"Заглушка поворотная 10"" CL300 RF ASME B16.48 ASTM A105"
"Заглушка поворотная 8"" CL150 RF ASME B16.48 ASTM A105"
"Заглушка поворотная 4"" CL150 RF ASME B16.48 ASTM A105"
"Заглушка BL 3/4"" CL150 RF ASME B16.5 ASTM A182 F304/304L"
"Заглушка BL 1 1/2"" CL150 ASME B16.5 ASTM A105"
"ТРУБА СТАЛЬНАЯ  ВОДОГАЗОПРОВОДНАЯ 40Х3,5ММ"
"ТРУБА СТАЛЬНАЯ  ВОДОГАЗОПРОВОДНАЯ 20Х2,8ММ"
"ТРУБА СТАЛЬНАЯ  ВОДОГАЗОПРОВОДНАЯ 32Х3,2ММ"
"ТРУБА СТАЛЬНАЯ  ВОДОГАЗОПРОВОДНАЯ 50Х3,5ММ"
"ТРУБА СТАЛЬНАЯ  ВОДОГАЗОПРОВОДНАЯ 65Х4,0ММ"
Швеллер 16У.
Двутавр 50Ш2
Двутавр 40Ш1.
Швеллер 30У ГОСТ 8240-97
Двутавр 30Б1.
Двутавр 70Ш3
Швеллер 18У
Швеллер 20У ГОСТ 8240-97 С345 ГОСТ 27772-2015
Двутавр 50Ш1 ГОСТ Р 57837-2017 С345 ГОСТ 27772-2021
Двутавр 60Ш4 ГОСТ Р 57837-2017 С345 ГОСТ 27772-2021
Уголок 100х100х14 ГОСТ 8509-93 С345 ГОСТ 27772-2021
Уголок 125х125х12 ГОСТ 8509-93 С345 ГОСТ 27772-2021
Уголок 125х125х14 ГОСТ 8509-93 С345 ГОСТ 27772-2021
Уголок 70х70х8 ГОСТ 8509-93 С345 ГОСТ 27772-2021
Уголок 160х160х14 ГОСТ 8509-93 С345 ГОСТ 27772-2021
Уголок 80х80х7 ГОСТ 8509-93 С345 ГОСТ 27772-2021
Уголок 125х125х8 ГОСТ 8509-93 С345 ГОСТ 27772-2021
Лист Б-ПН-О 8х1500х6000 ГОСТ 19903-2015 09Г2С ГОСТ 5520-2017
Лист Б-ПН-О 6х1500х6000 ГОСТ 19903-2015 09Г2С ГОСТ 5520-2017
Лист Б-ПН-О 45х1500х6000 ГОСТ 19903-2015 09Г2С-12 ГОСТ 5520-2017
Уголок 100х100х8 ГОСТ 8509-78 Ст3сп1-1 ГОСТ 535-2005
Швеллер 10П ГОСТ 8240-97 Ст3сп1-1 ГОСТ 535-2005
Швеллер 16П ГОСТ 8240-97 Ст3сп1-1 ГОСТ 535-2005
Лист Б-ПН-О 3х1500х6000 ГОСТ 19903-2015 Ст3сп5 ГОСТ 14637-89
Лист Б-ПН-О 6х1500х6000 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 7350-77
Лист Б-ПН-О 10х1500х6000 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 7350-77
Лист Б-ПН-О 30х1500х6000 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 7350-77
Уголок 32х32х3 ГОСТ 8509-93 Ст3сп1-1 ГОСТ 535-2005
Уголок 50х50х4 ГОСТ 8509-93 Ст3сп1-1 ГОСТ 535-2005
Уголок 90х56х6 ГОСТ 8509-93 Ст3сп1-1 ГОСТ 535-2005
Швеллер 6.5 ГОСТ 8240-97 Ст3сп1-1 ГОСТ 535-2005
Швеллер 12 ГОСТ 8240-97 Ст3сп1-1 ГОСТ 535-2005
Швеллер 30П ГОСТ 8240-97 Ст3сп1-1 ГОСТ 535-2005
Швеллер 40 ГОСТ 8240-97 Ст3сп1-1 ГОСТ 535-2005
Двутавр 27В ГОСТ 8239-89 Ст3сп1-1 ГОСТ 535-2005
Двутавр 36 ГОСТ 8239-89 Ст3сп1-1 ГОСТ 535-2005
Двутавр 50 ГОСТ 8239-89 Ст3сп1-1 ГОСТ 535-2005
Швеллер гнутый 120х60х4 ГОСТ 8278-83 Ст3сп1-1 ГОСТ 11474-76
Швеллер гнутый 180х50х4 ГОСТ 8278-83 Ст3сп1-1 ГОСТ 11474-76
Лист Б-ПН-О 3х1250х2500 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 7350-77
Лист Б-ПН-О 26х1500х6000 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 7350-77
Лист Б-ПН-О 36х1500х6000 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 7350-77
Лист Б-ПН-О 34х1500х6000 ГОСТ 19903-2015 Ст3сп5 ГОСТ 14637-89
Лист Б-ПН-О 4х1500х6000 ГОСТ 19903-2015 09Г2С-12 ГОСТ 5520-2017
Лист Б-ПН-О 40х1500х6000 ГОСТ 19903-2015 09Г2С-12 ГОСТ 5520-2017
Лист 10х1500х6000ММ ASME SA240M AISI 316L
Лист 12х1500х6000ММ ASME SA240M AISI 316L
Лист 14х1500х6000ММ ASME SA240M AISI 316L
Лист 18х1500х6000ММ ASME SA240M AISI 316L
Лист 30х1500х6000ММ ASME SA240M AISI 316L
Лист 40х1500х6000ММ ASME SA240M А182 F316L
Лист Б-ПН-О 60х1500х6000 ГОСТ 19903-2015 09Г2С-12 ГОСТ 5520-2017
Круг 18 ГОСТ 2590-2006 Ст20 ГОСТ 1050-2013
Круг 45 ГОСТ 2590-2006 Ст20 ГОСТ 1050-2013
Круг 20 ГОСТ 2590-2006 В20-2ГП ГОСТ 1050-2013
Круг 36 ГОСТ 2590-2006 Ст35 ГОСТ 1050-2013
Круг 24 ASTM SA479 ASTM A193 Gr.B8М
Круг 30ASTM SA479 ASTM A193 Gr.B8М
Отвод 90-89х6 ст.09Г2С ГОСТ 17375-01
Переход К325х8-219х7 ст.20 ГОСТ 17378-2001
"Фланец WN 8"" CL150 RF ASME B16.5 ASTM A182 F316L"
Фланец 65-16-11-1-С 12Х18Н10Т ГОСТ 33259-2015
Отвод 90-1-89х8-В20 ГОСТ 17375-2001
Отвод 90-2-89х6-Ст20 ГОСТ 17375-2001
Фланец 50-16-01-1-В-Ст20-IV ГОСТ 33259-2015
Фланец 50-16-11-1-В-Ст20-IV ГОСТ 33259-2015
Фланец 50-16-11-1-E-Ст20-IV ГОСТ 33259-2015
Фланец 50-16-11-1-F-Ст20-IV ГОСТ 33259-2015
Фланец 65-16-11-1-С-Ст20-IV ГОСТ 33259-2015
Фланец 80-16-11-1-Е-Ст20-IV ГОСТ 33259-2015
Фланец 80-16-11-1-В-Ст20-IV ГОСТ 33259-2015
Фланец 80-16-11-1-F-Ст20-IV ГОСТ 33259-2015
Фланец 100-16-01-1-В-09Г2С-12 ГОСТ 33259-2015
Переход К-2-89х6-76х5-Ст20 ГОСТ 17378-2001
Прокладка СНП-Д-1-1-50-16 ГОСТ Р 52376-2005
Прокладка СНП-Д-1-1-80-16 ГОСТ Р 52376-2005
Прокладка СНП-Д-1-1-100-16 ГОСТ Р 52376-2005
Прокладка СНП-Г-1-1-50-16 ГОСТ Р 52376-2005
Прокладка СНП-Г-1-1-80-16 ГОСТ Р 52376-2005
Фланец 50-6-11-1-F-Ст20-IV ГОСТ 33259-2015
"Фланец SO 2"" CL150 RF ASME B16.5 ASTM А182-F316L"
"Фланец SO 4"" CL150 RF ASME B16.5 ASTM А182-F316L"
"Фланец SO 6"" CL150 RF ASME B16.5 ASTM А182-F316L"
"Фланец SO 8"" CL150 RF ASME B16.5 ASTM А182-F316L"
"Фланец SO 20"" CL150 RF ASME B16.5 ASTM А182-F316L"
"Прокладка спирально-навитая СНП DN4""x3MM RF CL150 ASME B16.21 CR"
"Прокладка спирально-навитая СНП DN2""x3MM RF CL150 ASME B16.21 CR"
Фланец WN DN200 RF CL150 ASME 16.5 ASTM 105A
"Фланец WN 8""RF CL150 ASME 16.5-1996 AISI 321"
"Фланец WN 6"" RF CL150ASME 16.5-1996 AISI 321"
"Фланец WN 4"" RF CL150 ASME 16.5-1996 AISI 321"
"Фланец WN 2""x1/2"" RF CL150 ASME 16.5-1996 AISI 321"
"Фланец WN 2"" CL150 RF ASME 16.5-1996 AISI 321"
Труба 57х5 ГОСТ 8732-78 В20 ГОСТ 8731-74
Труба 60х6 ГОСТ 8732-78 В20 ГОСТ 8731-74
Труба 89х6 ГОСТ 8732-78 В20 ГОСТ 8731-74
Труба 114х6 12Х18Н10Т ГОСТ 9941-81
Труба 220х6 12Х18Н10Т ГОСТ 9941-81
Труба 170х6 12Х18Н10Т ГОСТ 9941-81
Труба 38х2 ГОСТ 10704-91 Ст3сп ГОСТ 10705-80
"Труба бесшовная (SMLS) DN8"" 219.1x6.35CL AB43N ASME B36.19M AISI 316L"
"Труба бесшовная (SMLS) DN10"" 273x6.35CL AB43N ASME B36.19M AISI 316L"
"Труба бесшовная (SMLS) DN20"" 508x8.74 CL AB43N ASME B36.19M AISI 316L"
Пруток (круг)  д.18
"Профиль квадратный ст.3 пс/сп 40х25х2,0 ГОСТ8639-82"
Профиль гнутый труба 25х25х2.0
Труба 25х2 ГОСТ 8732-78 В20
Манжета герметизирующая МГ 108/315 в комплекте со стяжными хомутами и крепежными деталями
Манжета герметизирующая МГ 89/280 в комплекте со стяжными хомутами и крепежными деталями
Манжета герметизирующая МГ 76/280 в комплекте со стяжными хомутами и крепежными деталями
Манжета герметизирующая МГ 50/250 в комплекте со стяжными хомутами и крепежными деталями
Манжета герметизирующая МГ 200/420 в комплекте со стяжными хомутами и крепежными деталями
Манжета герметизирующая МГ 160/377 в комплекте со стяжными хомутами и крепежными деталями
Манжета герметизирующая МГ 110/325 в комплекте со стяжными хомутами и крепежными деталями
Труба 80х80х6 ст3сп5 ГОСТ 30245-2003
"ТРУБА КВАДРАТНАЯ 100Х100Х4,5"
Профиль 50х40х4 ГОСТ 30245-2003
Уголок 100х100х10 ГОСТ 8509-93 Ст3сп
Лист 15 ГОСТ 19903-2015 Ст3сп5 ГОСТ 14637-89
Лист 4х140х3000 ГОСТ 19903-15 Ст3сп
Лист горячекатанный 6 Ст3сп ГОСТ 103-2006
Уолок 50х50х5 ГОСТ 8509-97 С235
Труба профильная 50х50х4 ГОСТ 30245-94 С245 ГОСТ 27772-88
Сталь листовая горячекатанная t=10 мм
"Отвод 90 1.5D BW 3""x3.05 ASME B16.9 ASTM A403-WP304L-S"
"Отвод 45 1.5D BW 3""x3.05 ASME B16.9 ASTM A403-WP304L-S"
"Отвод 90 1.5D BW 12""x6.35 ASME B16.9 ASTM A234-WPB-S"
"Отвод 90 1.5D BW 1 1/2""x3.68 ASME B16.9 ASTM A234-WPB-S"
"Отвод 90 1.5D BW 16""x6.35 ASME B16.9 ASTM A234-WPB-S"
"Отвод 45 1.5D BW 8""x6.35 ASME B16.9 ASTM A234-WPB-S"
"Отвод бесшовный (SMLS) 90 3D BW 24""x7.92 ASME B16.9 ASTM A403-WP321-S"
"Переход эксцентрический BW 4""x3.05-3""х3.05 ASME B16.9 ASTM A403-WP304L-S"
"Переход эксцентрический BW 12""x6.35-10""х6.35 ASME B16.9 ASTM A234-WPB-S"
"Переход эксцентрический BW 10""x6.35-6""х4.78 ASME B16.9 ASTM A234-WPB-S"
"Переход эксцентрический BW 12""x6.35-6""х4.78 ASME B16.9 ASTM A234-WPB-S"
"Переход эксцентрический BW 16""x6.35-12""х6.35 ASME B16.9 ASTM A234-WPB-S"
